ID,Salary,Designation,JobCity,Gender,10percentage,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,JYEAR
919485,450000,application engineer,New Delhi,m,86.0,2010,74.44,cbse,7376,2,B.Tech/B.E.,CS,73.38,7376,2014,520,575,650,0.486747008438193,695,376,0.5591,-0.4536,-0.6048,-0.6147,-0.0943,1993,2014
512588,330000,programmer analyst,-1,m,61.0,2008,65.0,west bengal council of higher secondary education,6575,2,B.Tech/B.E.,CS,68.0,6575,2013,535,525,455,0.744758354008939,535,438,-0.6491,0.1888,-0.4891,0.1798,-0.9194,1988,2014
1253312,120000,software developer,Hyderabad,m,86.34,2009,83.7,state board,5932,2,B.Tech/B.E.,CS,72.19,5932,2013,525,435,620,0.486747008438193,445,376,0.99,1.0449,1.8543,0.0192,0.0973,1991,2014
663786,385000,software developer,Bangalore,f,76.0,2009,74.0,icse,4450,2,B.Tech/B.E.,CS,79.0,4450,2013,590,450,400,0.356536487724475,525,346,1.5644,1.2114,1.8543,0.9066,0.6721,1992,2013
1206204,325000,system engineer,Bangalore,m,77.6,2010,77.4,cbse,6874,2,B.Tech/B.E.,CS,72.0,6874,2014,630,520,355,0.842248322257836,645,469,-1.1644,-1.1196,-0.9122,-0.1076,-0.6692,1992,2014
1031152,330000,application developer,Chennai,m,78.6,2010,79.0,state board,8808,2,B.Tech/B.E.,EC,74.0,8808,2014,675,565,405,0.868736585485218,335,376,0.8463,1.0449,0.7785,-2.643,0.2889,1992,2014
906284,310000,software test engineer,Noida,m,76.0,2010,64.0,cbse,10971,2,B.Tech/B.E.,CS,67.0,10971,2014,555,450,470,0.486747008438193,465,376,-1.1644,1.2114,0.4711,-0.1076,-0.6692,1993,2014
845819,310000,software test engineerte,Gurgaon,m,67.0,2010,62.0,isc,2774,2,B.Tech/B.E.,CS,71.0,2774,2014,520,305,355,0.0409993103614119,365,223,-1.308,-0.2871,-0.2974,0.3995,-1.8189,1992,2015
1123174,290000,associate system engineer,Noida,m,76.0,2009,71.0,state board,8287,2,B.Tech/B.E.,CS,68.0,8287,2017,510,370,430,0.356536487724475,305,346,0.1282,-0.1206,0.6248,0.2727,-0.6692,1991,2014
1261826,130000,junior .net developer,Vizag,m,87.0,2009,85.0,state board,15446,2,B.Tech/B.E.,CS,66.5,15446,2013,650,480,525,0.911395278391328,455,500,0.99,1.0449,0.3174,0.0192,0.0973,1992,2013
959670,240000,senior software engineer,Noida,m,78.8,2009,67.0,cbse,382,2,B.Tech/B.E.,CS,71.0,382,2014,465,440,520,0.144789889482462,495,284,-1.0208,-0.4536,-0.4511,-0.3612,1.247,1992,2014
719970,300000,database developer,Bangalore,m,76.5,2006,69.0,state board,413,1,MCA,CS,64.2,413,2013,635,585,665,0.356536487724475,505,346,1.5644,0.0459,1.2396,-1.2486,0.4805,1989,2013
1061157,305000,software test engineer,Hyderabad,f,78.8,2010,70.0,cbse,9837,2,B.Tech/B.E.,CS,77.6,9837,2014,545,505,485,0.0800552813405495,405,253,-0.3027,0.5454,1.2396,-0.1076,1.247,1992,2014
1063437,200000,technical support engineer,New Delhi,m,78.0,2008,69.0,cbse,14720,2,B.Tech/B.E.,CS,68.0,14720,2013,675,545,525,0.23780283983757,395,315,-0.3027,-0.6201,-2.2954,-0.1076,-0.2859,1991,2013
1271694,120000,qa analyst,Noida,m,76.0,2009,55.6,cbse,75,2,B.Tech/B.E.,CS,60.64,75,2014,665,570,560,0.842248322257836,-1,469,0.7027,0.7119,0.9322,-1.5021,-0.0943,1991,2015
964045,300000,programmer analyst,Hyderabad,f,87.5,2010,93.6,state board,1428,2,B.Tech/B.E.,CS,70.22,1428,2014,380,460,555,0.486747008438193,365,376,0.4155,0.5454,0.9322,-0.8682,-0.0943,1992,2014
944290,200000,qa analyst,Chennai,f,83.0,2009,76.0,state board,3816,2,B.Tech/B.E.,EC,75.0,3816,2013,625,340,250,0.115022725743068,365,346,0.8463,0.5454,-1.0659,-1.2486,-0.0943,1991,2014
863845,220000,java software engineer,Noida,f,87.8,2009,74.5,cbse,14351,2,B.Tech/B.E.,CS,78.2,14351,2013,615,500,530,0.978799292641428,415,561,-0.5899,1.2114,0.4711,0.3995,0.2889,1991,2014
1007923,205000,java developer,Ahmedabad,m,81.86,2010,74.4,icse,1320,2,B.Tech/B.E.,CS,80.7,1320,2014,560,560,605,0.842248322257836,595,469,1.5644,1.5444,0.9322,-2.5163,1.4386,1993,2014
1271625,575000,ui developer,Hyderabad,m,79.6,2007,72.8,cbse,5079,2,B.Tech/B.E.,CS,68.7,5079,2012,650,655,570,0.978799292641428,495,561,0.5591,0.8784,0.3174,-0.7415,0.4805,1989,2013
681125,325000,systems engineer,Pune,m,92.4,2009,83.4,cbse,6874,2,B.Tech/B.E.,CS,71.46,6874,2013,765,715,635,0.23780283983757,555,315,1.8517,1.5444,0.7785,-2.2627,1.0554,1992,2013
975265,240000,it support specialist,-1,m,73.8,2007,71.0,cbse,8634,2,B.Tech/B.E.,other,58.3,8634,2013,640,595,595,-1.0,515,469,0.8463,0.2124,0.6248,-0.8682,1.247,1989,2013
837643,360000,test engineer,Gurgaon,m,84.6,2010,74.4,cbse,10932,2,B.Tech/B.E.,CS,66.24,10932,2014,590,440,620,0.622642915849938,555,407,0.1282,1.3779,-2.1418,-0.995,0.6721,1993,2014
982556,350000,qa analyst,Noida,m,88.0,2009,88.0,cbse,387,2,B.Tech/B.E.,CS,74.74,387,2014,490,545,630,0.356536487724475,575,346,0.5591,-0.1206,0.01,-1.1218,-0.0943,1992,2014
993561,220000,android developer,Indore,m,91.6,2009,76.0,state board,3725,2,B.Tech/B.E.,CS,70.25,3725,2013,570,545,405,0.842248322257836,445,469,0.2718,-0.1206,-0.6048,-0.3612,-0.0943,1991,2013
1049856,355000,software engineer,-1,m,80.0,2010,85.6,state board,14382,2,B.Tech/B.E.,CS,90.1,14382,2014,490,555,465,0.996744486852253,615,623,-0.0154,0.5454,0.3174,-1.3753,-0.2859,1992,2014
1091127,150000,it recruiter,Bangalore,m,63.8,2009,62.33,state board,11118,2,B.Tech/B.E.,EC,74.0,11118,2013,560,495,380,-1.0,385,346,0.8463,1.3779,2.1617,-1.2486,0.6721,1992,2014
1193792,200000,software engineer,Mysore,m,80.0,2008,79.3,state board,4562,2,B.Tech/B.E.,CS,65.7,4562,2012,570,675,485,0.23780283983757,515,315,0.1282,-0.4536,1.3933,-0.6147,-0.8608,1990,2014
1034780,95000,apprentice,Kolkata,f,72.75,2009,65.4,state board,11167,2,B.Tech/B.E.,CS,79.0,11167,2013,420,520,500,0.953899775079926,405,530,0.99,-0.1206,0.1637,-0.7415,-0.2859,1990,2014
1114172,140000,management trainee,Bhopal,m,76.2,2009,75.8,state board,11226,2,B.Tech/B.E.,EC,69.56,11226,2013,525,425,534,0.493596387301038,-1,315,-1.4517,-0.4536,0.3174,-1.1218,-1.8189,1990,2014
1204221,350000,programmer analyst,Chennai,m,84.5,2011,85.0,state board,883,2,B.Tech/B.E.,CS,72.3,883,2015,615,530,475,0.842248322257836,525,469,-0.5899,-0.7866,-1.2196,0.9066,-0.8608,1994,2015
1098819,90000,software developer,Kolkata,f,81.0,2008,76.0,state board,11162,2,B.Tech/B.E.,CS,81.0,11162,2012,675,570,355,0.911395278391328,515,500,-0.0154,0.7119,-0.7585,1.0333,0.4805,1990,2012
829991,325000,programmer analyst,Bangalore,m,70.0,2010,75.0,isc,462,2,B.Tech/B.E.,CS,68.0,462,2014,440,585,560,0.911395278391328,535,500,0.2718,0.3789,1.0859,-1.3753,0.4805,1991,2014
921313,330000,application developer,Chennai,f,81.2,2010,81.6,state board,1577,2,B.Tech/B.E.,CS,71.2,1577,2014,625,570,470,0.622642915849938,405,407,-0.4463,0.5454,0.7785,-2.3895,-0.4776,1992,2014
954255,330000,associate software engineer,Hyderabad,m,88.0,2010,90.0,state board,8930,2,B.Tech/B.E.,EC,63.29,8930,2014,580,470,555,0.783303536670298,-1,284,0.2718,0.0459,0.6248,-1.8824,1.0554,1992,2014
781935,70000,associate software engineer,Bhubaneswar,f,81.0,2008,53.0,state board,1125,2,B.Tech/B.E.,CS,67.0,1125,2013,615,645,470,0.744758354008939,395,438,-0.3027,0.5454,1.2396,0.7798,-0.2859,1991,2013
937953,350000,systems administrator,Pune,f,90.0,2010,87.0,cbse,6874,2,B.Tech/B.E.,CS,75.3,6874,2014,510,535,450,0.991230625262871,385,592,0.7027,-0.2871,1.0859,-0.6147,-1.244,1992,2015
1183033,305000,client services associate,Hyderabad,f,89.0,2010,90.6,state board,5338,2,B.Tech/B.E.,CS,70.4,5338,2014,335,505,630,0.622642915849938,555,407,1.4208,-0.2871,0.1637,-2.2627,0.6721,1993,2014
1202631,300000,operations analyst,HYDERABAD,f,91.0,2010,90.0,state board,11223,2,B.Tech/B.E.,CS,79.0,11223,2014,650,425,450,0.622642915849938,415,407,0.8463,0.2124,1.0859,-0.4879,0.6721,1993,2014
1142387,180000,trainee software engineer,Navi Mumbai,m,73.4,2010,65.8,state board,1213,2,B.Tech/B.E.,CS,68.0,1213,2014,455,505,630,0.356536487724475,355,346,-1.1644,0.0459,-0.6048,-1.2486,-1.0524,1993,2014
809634,240000,software engineer,Pune,m,71.0,2009,70.8,state board,10389,2,B.Tech/B.E.,CS,75.0,10389,2013,325,485,575,0.911395278391328,465,500,0.1282,1.2114,2.008,0.2727,0.6721,1991,2014
937958,325000,system engineer,Chandigarh,f,91.3,2010,85.0,icse,6874,2,B.Tech/B.E.,CS,81.0,6874,2014,500,450,555,0.842248322257836,465,469,0.99,1.0449,0.3174,-0.6147,1.0554,1992,2014
898295,180000,data analyst,-1,m,76.0,2010,71.0,cbse,7626,2,B.Tech/B.E.,CS,68.8,7626,2014,555,585,470,0.486747008438193,335,376,-1.4517,-0.9531,-1.2196,0.2727,-1.244,1992,2014
850062,325000,test engineer,Hyderabad,m,91.8,2009,89.0,state board,1754,2,B.Tech/B.E.,CS,66.2,1754,2013,675,500,575,0.744758354008939,395,438,0.99,1.7109,0.1637,1.0333,1.247,1992,2014
705093,325000,project engineer,Bangalore,m,79.0,2009,90.0,state board,551,2,B.Tech/B.E.,EC,75.0,551,2013,625,535,595,-1.0,455,192,-1.7389,-0.9531,-0.2974,-0.995,0.0973,1992,2014
1043815,800000,senior web developer,Dubai,m,83.4,2009,70.0,cbse,11155,2,B.Tech/B.E.,CS,78.0,11155,2013,665,520,570,0.991230625262871,515,592,0.4155,0.5454,-0.2974,-0.4879,0.8637,1990,2014
1253642,325000,system engineer,Pune,m,74.8,2010,65.5,cbse,3254,2,B.Tech/B.E.,CS,66.1,3254,2014,545,565,475,0.23780283983757,485,315,-0.4463,0.0459,0.7785,1.794,0.6721,1992,2014
335296,120000,technical support engineer,Noida,m,58.33,2007,73.33,up,198,2,B.Tech/B.E.,CS,71.97,198,2012,395,325,585,0.744758354008939,395,438,0.8192,0.5008,0.2366,-0.05527,0.6603,1989,2013
1251571,180000,service coordinator,Noida,m,50.0,2008,62.23,state board,2528,2,B.Tech/B.E.,CS,64.4,2528,2013,465,410,465,0.144789889482462,345,284,1.5644,0.8784,0.6248,0.9066,0.8637,1991,2014
1264540,240000,software developer,Faridabad,m,80.33,2010,66.2,cbse,3245,2,B.Tech/B.E.,CS,67.6,3245,2014,395,520,500,0.23780283983757,495,315,0.4155,0.7119,0.7785,0.0192,0.2889,1992,2014
1084536,425000,software test engineer,Pune,m,72.8,2008,61.33,state board,470,2,MCA,CS,70.05,470,2014,440,495,430,0.911395278391328,515,500,1.4208,1.0449,0.6248,-0.8682,1.0554,1990,2014
1035873,400000,software engineer,-1,m,67.1,2009,57.2,cbse,7770,2,B.Tech/B.E.,EC,73.6,7770,2013,545,655,570,-1.0,575,469,-0.159,0.2124,0.9322,0.653,-1.244,1992,2014
827283,300000,java software engineer,Noida,m,85.0,2010,84.0,cbse,70,2,B.Tech/B.E.,CS,77.7,70,2014,545,520,575,0.356536487724475,465,346,0.4155,0.2124,-0.9122,-0.995,-0.6692,1993,2014
806389,280000,information technology specialist,Gurgaon,m,77.0,2010,68.0,cbse,11759,2,B.Tech/B.E.,CS,68.0,11759,2014,430,640,470,0.23780283983757,435,315,-2.1698,-1.2861,-0.7585,2.0475,-0.2859,1993,2014
1053501,400000,java software engineer,Noida,m,67.5,2008,80.4,state board,6271,2,B.Tech/B.E.,CS,76.0,6271,2013,630,545,620,0.911395278391328,505,500,-0.0154,1.3779,0.6248,-1.3753,0.0973,1992,2014
1161518,240000,business development manager,Noida,m,76.0,2010,63.0,icse,66,2,B.Tech/B.E.,CS,60.0,66,2014,675,640,605,0.486747008438193,525,376,-0.3027,1.7109,0.7785,-1.6289,1.247,1992,2014
1017485,200000,process executive,Gurgaon,f,72.8,2008,63.0,cbse,7769,2,MCA,CS,73.6,7769,2014,560,580,620,0.486747008438193,515,376,0.1282,-0.2871,-0.2974,-1.3753,0.6721,1991,2014
1082762,325000,systems engineer,Kolkata,m,90.4,2010,89.8,icse,2066,2,B.Tech/B.E.,CS,86.0,2066,2014,665,545,655,0.991230625262871,655,592,0.4155,0.7119,-1.0659,-0.8682,-0.6692,1991,2014
1106129,230000,software engineer,Jaipur,m,92.5,2010,77.6,cbse,167,2,B.Tech/B.E.,CS,78.3,167,2014,430,510,605,0.978799292641428,645,561,0.4155,0.3789,-0.1437,-1.1218,0.4805,1993,2014
123182,160000,web developer,Chandigarh,f,78.0,2007,66.67,cbse,15644,2,MCA,CS,64.67,15644,2013,365,464,375,0.23780283983757,425,315,-1.1644,-0.1206,-0.2974,-1.2486,0.8637,1989,2014
988792,200000,graduate trainee engineer,Noida,f,68.0,2008,74.0,cbse,2647,2,MCA,CS,76.0,2647,2014,360,545,520,0.744758354008939,415,438,-0.0154,-0.7866,0.7785,0.9066,0.4805,1989,2014
837923,360000,junior engineer,-1,m,78.0,2008,73.4,cbse,28,2,B.Tech/B.E.,CS,69.0,28,2013,850,680,735,0.998876108102859,715,653,1.1336,0.7119,0.9322,-1.1218,-0.6692,1993,2013
1270682,205000,software developer,Chennai,m,89.4,2010,94.5,state board,551,2,B.Tech/B.E.,CS,74.0,551,2014,490,445,405,0.0800552813405495,385,253,1.9953,1.5444,-1.2196,-1.7556,1.247,1993,2014
1113276,180000,software engineer,Noida,m,84.0,2010,81.0,cbse,12502,2,B.Tech/B.E.,CS,75.0,12502,2014,755,570,570,0.953899775079926,485,530,-0.3027,0.7119,-0.1437,-0.7415,-1.4356,1992,2014
1120667,220000,software test engineer,Bangalore,f,70.0,2007,67.0,state board,3579,2,B.Tech/B.E.,CS,72.89,3579,2013,370,425,430,0.144789889482462,325,284,0.4155,0.3789,1.0859,0.2727,0.2889,1991,2013
1128210,120000,quality assurance tester,chennai,m,64.0,2007,71.0,state board,129,2,MCA,CS,68.0,129,2013,405,505,440,0.622642915849938,365,407,1.4208,-0.6201,0.4711,-2.0092,-1.4356,1989,2013
922658,220000,junior engineer,Noida ,f,62.6,2010,68.04,icse,272,2,B.Tech/B.E.,CS,71.1,272,2014,545,495,415,0.356536487724475,425,346,-0.3027,0.7119,-1.6807,-0.1076,0.8637,1992,2014
1083259,325000,system engineer,Mysore,m,91.62,2010,74.71,state board,8297,2,B.Tech/B.E.,CS,72.9,8297,2014,605,485,655,0.622642915849938,465,407,0.4155,0.7119,0.4711,-1.2486,0.6721,1993,2015
1088859,75000,trainee software engineer,Lucknow,m,82.4,2010,81.2,icse,8159,2,B.Tech/B.E.,CS,69.0,8159,2014,535,470,585,0.622642915849938,385,407,0.99,1.0449,0.6248,-0.8682,-1.6273,1992,2014
1001419,450000,software developer,-1,m,93.0,2010,94.0,state board,1450,2,B.Tech/B.E.,CS,80.0,1450,2014,525,470,570,0.978799292641428,525,561,0.4155,-0.7866,-0.2974,0.9066,-0.2859,1992,2014
991158,180000,test engineer,bangalore,f,92.32,2010,84.5,state board,2110,2,B.Tech/B.E.,EC,83.0,2110,2014,500,375,310,0.493596387301038,375,376,1.7081,1.2114,0.1637,-1.1218,1.247,1992,2015
922259,375000,application developer,Chennai,m,92.0,2010,90.0,state board,1370,2,B.Tech/B.E.,CS,75.0,1370,2014,535,630,515,0.911395278391328,505,500,1.5644,-0.4536,1.3933,-2.643,1.247,1993,2014
955394,180000,software engineer,Noida,f,74.0,2010,78.0,state board,172,2,B.Tech/B.E.,CS,75.0,172,2014,415,545,510,0.486747008438193,335,376,1.2772,1.2114,0.01,-1.1218,0.4805,1994,2014
1127268,300000,software engineer,chennai,m,68.0,2009,72.0,cbse,6659,2,B.Tech/B.E.,CS,70.0,6659,2013,440,425,415,0.622642915849938,455,407,-0.5899,-0.6201,0.1637,0.1459,-0.6692,1991,2014
338410,200000,network engineer,Bhopal,m,75.0,2009,70.0,cbse,11637,2,B.Tech/B.E.,CS,72.0,11637,2013,495,605,545,0.356536487724475,425,346,-0.6491,0.5008,0.5269,0.53233,0.6603,1992,2013
1038837,60000,web developer,Howrah,m,73.0,2008,76.0,cbse,10930,2,B.Tech/B.E.,CS,74.0,10930,2013,465,570,415,0.356536487724475,575,346,-1.5953,-0.1206,0.3174,0.2727,-1.4356,1990,2014
1192843,330000,software engineer,Chennai,m,85.3,2009,92.2,state board,3629,2,B.Tech/B.E.,EC,70.24,3629,2013,595,690,465,-1.0,465,346,-0.3027,-0.6201,-1.2196,-0.3612,-0.4776,1992,2014
1061300,140000,entry level management trainee,Hyderabad,m,88.66,2010,87.5,state board,8818,2,B.Tech/B.E.,CS,77.0,8818,2014,430,385,370,0.144789889482462,485,284,0.4155,0.0459,-0.9122,-0.995,0.2889,1993,2014
885470,175000,technical support engineer,Chennai,m,85.0,2009,67.8,cbse,2371,2,B.Tech/B.E.,EC,59.0,2371,2014,510,500,455,0.649389714846691,-1,407,1.1336,0.0459,0.6248,-1.6289,1.4386,1992,2014
961011,95000,software developer,Faridabad,m,72.0,2010,56.0,cbse,6907,2,B.Tech/B.E.,CS,63.0,6907,2014,310,245,355,0.23780283983757,375,315,-0.7335,-2.9511,-0.9122,-0.3612,-5.8428,1992,2014
795013,105000,java developer,Bangalore,m,66.5,2007,68.77,state board,12199,2,MCA,CS,77.04,12199,2014,430,570,470,0.356536487724475,635,346,-0.1982,0.1125,0.6388,1.4136,1.6302,1990,2014
843779,335000,programmer analyst trainee,Chennai,m,92.4,2010,88.75,icse,577,2,B.Tech/B.E.,CS,87.8,577,2014,570,445,485,0.486747008438193,545,376,0.1282,-0.2871,1.0859,-0.4879,-0.6692,1992,2015
1274483,180000,java developer,Mysore,m,87.0,2010,71.0,state board,14587,2,B.Tech/B.E.,CS,68.0,14587,2014,510,495,345,0.842248322257836,445,469,1.5644,1.5444,1.3933,-1.3753,1.0554,1990,2015
1182658,180000,asp.net developer,New Delhi,m,67.0,2010,50.0,state board,11759,2,MCA,CS,55.0,11759,2015,335,385,345,0.356536487724475,265,346,0.1282,0.2124,0.7785,0.653,0.8637,1993,2015
831825,315000,associate engineer,Chennai,m,73.4,2010,74.4,state board,492,2,B.Tech/B.E.,CS,61.2,492,2014,650,440,445,0.486747008438193,375,376,-0.5899,-1.6191,-0.7585,-0.4879,-3.3518,1992,2015
1088268,240000,software engineer,Mumbai,m,62.0,2008,60.2,state board,11548,2,B.Tech/B.E.,CS,68.3,11548,2013,500,580,380,0.486747008438193,485,376,0.7027,-0.2871,1.0859,-1.3753,0.2889,1991,2014
1280000,325000,software developer,Bangalore,m,71.0,2009,75.69,state board,9699,2,B.Tech/B.E.,CS,62.3,9699,2014,440,470,555,0.842248322257836,515,469,1.9953,0.5121,0.9322,-0.2344,0.585,1994,2014
1259766,325000,system engineer,Chennai,m,88.4,2009,74.6,cbse,65,2,B.Tech/B.E.,CS,78.52,65,2014,630,580,535,0.486747008438193,485,376,-0.3027,-1.6191,-2.1418,-0.4879,-0.4776,1990,2014
895817,325000,assistant system engineer trainee,Pune,m,85.0,2009,74.4,cbse,119,1,B.Tech/B.E.,CS,63.0,119,2014,475,575,605,0.486747008438193,505,376,-2.3134,-0.1206,1.7007,1.0333,-0.4776,1991,2014
263713,180000,quality control engineer,Mumbai,m,73.5,2007,71.85,rbse,6665,2,B.Tech/B.E.,EC,65.44,6665,2011,365,495,505,0.694479327708463,-1,315,1.2828,0.8128,1.2525,-0.2902,0.8183,1989,2014
1104236,145000,business analyst,Bangalore,f,71.0,2009,64.0,cbse,4889,2,B.Tech/B.E.,CS,81.0,4889,2013,615,455,355,0.486747008438193,335,376,-3.8933,-5.6151,-3.9861,-0.8682,-6.6092,1992,2014
1214471,300000,oracle dba,-1,f,82.0,2009,79.0,state board,11208,2,B.Tech/B.E.,CS,74.0,11208,2013,475,375,545,0.356536487724475,415,346,0.8463,-0.7866,1.2396,-0.4879,1.4386,1991,2013
961017,120000,technical lead,Ambala,m,73.8,2010,60.2,cbse,6907,2,B.Tech/B.E.,CS,58.0,6907,2014,520,570,485,0.486747008438193,425,376,-2.3134,0.8784,0.01,0.7798,-1.6273,1992,2014
1101763,85000,qa trainee,Bangalore,f,72.4,2009,63.6,cbse,13843,2,B.Tech/B.E.,CS,65.0,13843,2013,290,285,270,0.486747008438193,555,376,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,1991,2014
1088771,180000,software developer,Noida,m,70.0,2006,62.0,state board,14852,2,B.Tech/B.E.,CS,63.3,14852,2012,350,485,485,0.744758354008939,385,438,0.5591,0.5454,-0.1437,0.9066,0.8637,1990,2012
1142382,215000,technical lead,Jabalpur,f,77.8,2010,73.6,state board,1213,2,B.Tech/B.E.,CS,75.5,1213,2014,405,385,235,0.23780283983757,305,315,0.99,-1.1196,-0.6048,-0.8682,0.8637,1991,2014
1111619,265000,software developer,Gurgaon,m,71.2,2009,72.0,state board,55,2,B.Tech/B.E.,CS,76.9,55,2014,430,530,630,0.996744486852253,645,623,0.7027,1.0449,-0.6048,-0.2344,0.2889,1992,2014
1077612,155000,web application developer,Hyderabad,m,80.0,2009,83.1,state board,4726,2,B.Tech/B.E.,CS,67.87,4726,2013,280,530,430,0.23780283983757,545,315,0.7027,0.7119,0.7785,-0.7415,-0.2859,1990,2014
615097,150000,web developer,Noida,m,70.16,2007,66.8,state board,272,2,MCA,CS,69.7,272,2014,275,485,530,0.486747008438193,475,376,-0.4463,-1.1196,0.01,0.5262,-0.0943,1991,2014
666182,325000,systems engineer,Pune,m,91.1,2010,92.4,cbse,47,1,B.Tech/B.E.,CS,83.55,47,2014,615,605,650,0.622642915849938,505,407,0.2718,-1.7856,-0.6048,1.6672,-0.2859,1992,2014
1199988,100000,java developer,Hyderabad,m,80.8,2010,81.5,state board,12867,2,B.Tech/B.E.,CS,74.0,12867,2014,560,455,405,0.23780283983757,505,315,1.9953,1.0449,0.4711,-1.6289,0.8637,1993,2014
1066577,320000,system engineer,Pune,m,89.5,2010,73.4,state board,1906,2,B.Tech/B.E.,CS,70.06,1906,2014,700,505,585,0.486747008438193,485,376,0.2718,0.0459,-1.0659,-2.136,-1.244,1992,2014
947985,260000,software developer,Mumbai,m,84.62,2010,65.4,state board,10119,2,B.Tech/B.E.,CS,76.0,10119,2014,360,510,475,0.622642915849938,445,407,-0.159,-0.9531,0.9322,1.2869,-0.2859,1992,2014
338248,200000,client services associate,-1,f,89.0,2009,85.0,state board,11637,2,B.Tech/B.E.,CS,76.0,11637,2013,345,335,475,0.23780283983757,425,315,-0.1855,0.0328,-1.0697,0.97293,-0.2875,1990,2013
1266498,210000,management trainee,Mumbai,m,91.53,2010,71.17,state board,3291,1,B.Tech/B.E.,ME,60.7,3291,2014,545,615,820,0.59828069148683,-1,315,0.5591,1.0449,-0.2974,-1.6289,0.6721,1993,2014
1087051,250000,software engineer,Chennai,m,77.6,2010,68.5,state board,16536,2,B.Tech/B.E.,CS,71.0,16536,2014,455,395,405,0.953899775079926,335,530,0.4155,1.5444,0.3174,-0.6147,0.2889,1992,2014
1230200,300000,associate software engineer,Bangalore,m,65.0,2008,65.4,state board,1887,1,B.Tech/B.E.,CS,67.72,1887,2014,490,615,725,0.744758354008939,595,438,-0.3027,-0.7866,-1.527,1.9207,-1.6273,1990,2014
1041140,200000,web developer,Indore,m,61.57,2008,54.33,state board,4417,2,B.Tech/B.E.,CS,79.6,4417,2014,325,470,465,0.23780283983757,405,315,0.1282,0.2124,0.4711,0.0192,1.247,1992,2014
1088362,100000,software developer,Trivandrum,m,75.0,2007,74.0,icse,1023,2,B.Tech/B.E.,EL,59.0,1023,2011,720,545,405,-1.0,485,407,-0.0154,0.2124,0.6248,0.0192,-0.6692,1989,2013
1242790,100000,software development engineer,Faridabad,m,70.0,2011,58.0,cbse,6907,2,B.Tech/B.E.,CS,70.0,6907,2017,440,435,380,0.23780283983757,445,315,-0.4463,0.3789,0.7785,-0.6147,0.0973,1993,2015
1037128,350000,java software engineer,Hyderabad ,m,88.2,2009,91.0,state board,12949,1,B.Tech/B.E.,CS,75.7,12949,2013,720,510,655,0.486747008438193,525,376,-0.4463,-0.6201,-0.1437,0.1459,-2.5853,1992,2013
1149902,145000,business systems consultant,Hyderabad,m,89.5,2010,93.9,state board,2590,2,B.Tech/B.E.,CS,75.67,2590,2014,535,625,645,0.622642915849938,595,407,-0.159,-1.2861,-0.9122,0.0192,-1.244,1993,2014
768298,1500000,software engineer,Bangalore,m,90.2,2011,84.8,cbse,229,1,B.Tech/B.E.,CS,66.23,229,2015,545,670,680,0.842248322257836,725,469,-0.4463,1.2114,1.0859,-0.8682,0.4805,1993,2015
869298,220000,quality associate,Chennai,f,85.0,2010,74.0,state board,2959,2,B.Tech/B.E.,CS,74.9,2959,2014,450,425,545,0.356536487724475,385,346,0.7027,0.7119,1.3933,-0.1076,0.0973,1993,2014
920202,100000,software developer,ghaziabad,f,58.0,2008,64.0,state board,55,2,MCA,CS,78.61,55,2014,335,465,385,0.622642915849938,355,407,0.7027,0.3789,0.1637,0.9066,-0.0943,1991,2014
1105796,300000,web developer,Noida,m,74.7,2010,73.0,cbse,1759,2,B.Tech/B.E.,CS,76.0,1759,2014,440,530,390,0.744758354008939,585,438,-1.5953,0.3789,0.3174,0.2727,0.4805,1991,2015
1250504,400000,associate software engg,Hyderabad,m,69.5,2007,90.5,state board,2867,2,M.Tech./M.E.,CS,84.77,2867,2014,405,530,605,0.911395278391328,665,500,0.99,-0.2871,0.7785,-1.6289,-0.8608,1990,2014
1051982,210000,junior engineer,Chennai,m,88.6,2010,74.16,state board,7919,2,B.Tech/B.E.,CS,73.1,7919,2014,420,445,415,0.744758354008939,415,438,0.99,0.3789,0.4711,-1.5021,0.8637,1992,2014
1098733,300000,software developer,noida,f,85.0,2010,80.0,cbse,186,2,B.Tech/B.E.,CS,74.0,186,2014,605,580,595,0.911395278391328,675,500,-0.159,0.0459,-0.7585,-1.3753,0.4805,1993,2014
610635,200000,java software engineer,-1,f,81.4,2008,74.0,cbse,7700,1,B.Tech/B.E.,CS,76.24,7700,2013,485,525,620,0.953899775079926,535,530,0.5591,0.5454,1.7007,-2.0092,1.247,1991,2013
1202783,275000,trainee engineer,Hyderabad,f,91.8,2010,94.9,state board,16211,2,B.Tech/B.E.,CS,75.0,16211,2014,580,555,405,0.144789889482462,465,284,0.4155,-0.2871,-0.6048,-1.2486,-0.8608,1993,2014
910160,195000,software engineer,Kochi/Cochin,m,78.2,2010,76.0,state board,4042,2,B.Tech/B.E.,CS,74.0,4042,2014,475,555,650,0.842248322257836,575,469,0.4155,0.7119,0.7785,-2.3895,0.6721,1993,2014
